id,resume_id,job_id,degree,field,institution,year,job_requirements,candidate_skills,job_skills,is_match,expected_score_min,expected_score_max
288,resume_000288,job_0289,High School,Business Administration,University of Washington,2013,Diploma in any field,CI/CD|Testing|Git|Debugging|Agile|Scrum,Scrum|Debugging|CI/CD|Git,False,0.0,0.4
289,resume_000289,job_0290,Bachelors,Psychology,Tech University,2021,PhD in Physics|Research experience required|Publications preferred,C#|NLP|Computer Vision|Scikit-learn|SQL|Python|JavaScript,Data Analysis|Go|SQL|JavaScript,False,0.0,0.4
290,resume_000290,job_0291,High School,Business Administration,Tech University,2009,Bachelors in Information Technology,Django|Python|CSS|JavaScript|Ruby|Angular|Flask,C#|JavaScript|Django,False,0.0,0.4
291,resume_000291,job_0292,Bachelors,Mechanical Engineering,Regional University,2014,Bachelors in any Engineering,C++|HTML|JavaScript|CSS,React|Python|Rust,False,0.0,0.4
292,resume_000292,job_0293,Bachelors,Physics,Local Institute,2008,Bachelors in any Engineering,Python|C++|React|C#|Angular|Vue.js|Flask,Java|JavaScript|HTML,False,0.0,0.4
293,resume_000293,job_0294,PhD,Artificial Intelligence,IIT Bombay,2010,Diploma in any field,Git|Debugging|CI/CD,Agile|Scrum|Debugging,False,0.0,0.4
294,resume_000294,job_0295,BSc,English Literature,University of Michigan,2011,Masters in Information Technology,Flask|CSS|React,Angular|Rust|JavaScript,False,0.0,0.4
295,resume_000295,job_0296,Masters,Electrical Engineering,Yale University,2016,Bachelors in Computer Science|5+ years experience,Data Analysis|MongoDB|JavaScript,Tableau|PyTorch|Computer Vision|Scikit-learn,False,0.0,0.4
296,resume_000296,job_0297,BSc,English Literature,University of Texas,2019,Diploma in any field,Testing|Agile|Scrum|Git,Git|Debugging|CI/CD,False,0.0,0.4
297,resume_000297,job_0298,Bachelors,Biology,City College,2022,Bachelors in Computer Science,Node.js|React|Django|Vue.js|C++,Go|Node.js|C#,False,0.0,0.4
298,resume_000298,job_0299,BSc,Information Technology,Purdue University,2018,PhD in Data Science|Research experience required|Publications preferred,NLP|Data Analysis|Python|Ruby|Go,Scikit-learn|NoSQL|Tableau|Java,False,0.0,0.4
299,resume_000299,job_0300,Bachelors,Business Administration,Engineering College,2020,Diploma in any field,Debugging|Git|Scrum|CI/CD|Agile|Testing,Testing|Scrum|Debugging,False,0.0,0.4
300,resume_000300,job_0301,Masters,Psychology,MIT,2015,Bachelors in any field,Testing|Git|Scrum|CI/CD,Debugging|Git|Scrum|Agile,False,0.0,0.4
301,resume_000301,job_0302,Doctorate,Electrical Engineering,Penn State,2023,Bachelors in Business Administration|5+ years experience,C++|Keras|Java|Go,SQL|MongoDB|Python,False,0.0,0.4
302,resume_000302,job_0303,Bachelors,Software Engineering,NYU,2024,Diploma in any field,Git|Testing|Agile|Debugging,Git|CI/CD|Testing|Scrum|Debugging,False,0.0,0.4
303,resume_000303,job_0304,Bachelors,Business Administration,UCLA,2021,Bachelors in Software Engineering,Go|Ruby|C++|Flask|C#,Vue.js|Django|Rust|CSS,False,0.0,0.4
304,resume_000304,job_0305,Doctorate,Information Technology,UCLA,2010,Bachelors in any field,Scrum|Testing|Debugging|Agile|Git|CI/CD,Agile|Debugging|Git|Testing|Scrum,False,0.0,0.4
305,resume_000305,job_0306,Diploma,Computer Science,Engineering College,2010,PhD in Mathematics|Research experience required|Publications preferred,JavaScript|Computer Vision|NLP,Tableau|Data Analysis|SQL,False,0.0,0.4
306,resume_000306,job_0307,High School,Chemistry,Penn State,2009,Masters in Mathematics|Research experience required|Publications preferred,SQL|PyTorch|PowerBI,Rust|PowerBI|C#|TensorFlow,False,0.0,0.4
307,resume_000307,job_0308,BSc,Chemistry,Community College,2017,Doctorate in Computer Science|Research experience required|Publications preferred,NoSQL|SQL|Ruby|PyTorch|Keras,Data Analysis|C#|MongoDB|C++|NLP,False,0.0,0.4
308,resume_000308,job_0309,High School,Information Technology,Online University,2014,Bachelors in any Engineering,Ruby|Rust|Go|Java,Go|Flask|Node.js|Angular,False,0.0,0.4
309,resume_000309,job_0310,BTech,Mathematics,NYU,2018,Bachelors in Computer Science|5+ years experience,NoSQL|C++|Data Analysis|SQL|Scikit-learn|Tableau|Computer Vision,Ruby|PyTorch|NLP|JavaScript,False,0.0,0.4
310,resume_000310,job_0311,Bachelors,Physics,Online University,2015,PhD in Artificial Intelligence|Research experience required|Publications preferred,Data Analysis|Python|C#|PowerBI,PostgreSQL|PyTorch|NLP|SQL,False,0.0,0.4
311,resume_000311,job_0312,Masters,Information Technology,University of Maryland,2022,Masters in Software Engineering,JavaScript|Angular|Python|HTML|React,C#|Flask|CSS|Python,False,0.0,0.4
312,resume_000312,job_0313,Masters,Computer Science,NUS Singapore,2018,Bachelors in Information Technology,Rust|Go|Node.js,Django|Vue.js|Ruby|Node.js|Go,False,0.0,0.4
313,resume_000313,job_0314,High School,Finance,Community College,2011,MBA in Software Engineering|5+ years experience,Python|JavaScript|PowerBI|C#,NoSQL|Computer Vision|C#|JavaScript|Data Analysis,False,0.0,0.4
314,resume_000314,job_0315,Diploma,Psychology,Local Institute,2024,Diploma in any field,Testing|CI/CD|Debugging|Agile|Scrum|Git,CI/CD|Testing|Git,False,0.0,0.4
315,resume_000315,job_0316,Diploma,Psychology,City College,2021,Bachelors in Computer Science,CSS|Node.js|Ruby,CSS|Node.js|Java,False,0.0,0.4
316,resume_000316,job_0317,Masters,Business Administration,Yale University,2011,Bachelors in any field,Debugging|Git|Scrum|CI/CD|Testing|Agile,Git|CI/CD|Testing|Scrum|Agile,False,0.0,0.4
317,resume_000317,job_0318,Associate,Electrical Engineering,Online University,2015,Masters in Computer Science,Angular|Node.js|Django,React|Python|Vue.js|Rust|Angular,False,0.0,0.4
318,resume_000318,job_0319,Bachelors,Business Administration,University of Texas,2013,Doctorate in Data Science|Research experience required|Publications preferred,Tableau|TensorFlow|PowerBI|Data Analysis,C++|Tableau|Ruby,False,0.0,0.4
319,resume_000319,job_0320,Associate,Artificial Intelligence,Local Institute,2015,Bachelors in Information Technology,Java|Ruby|CSS|JavaScript,C#|Flask|Rust|Django|Go,False,0.0,0.4
320,resume_000320,job_0321,BTech,Biology,Engineering College,2013,Bachelors in Software Engineering,C++|Python|JavaScript|Rust|Go,Angular|Rust|Node.js|Django,False,0.0,0.4
321,resume_000321,job_0322,High School,Finance,State University,2009,Bachelors in any Engineering,Java|CSS|React|Vue.js|Ruby,React|Ruby|C#|Flask,False,0.0,0.4
322,resume_000322,job_0323,Bachelors,Physics,Purdue University,2010,MBA in Computer Science|5+ years experience,JavaScript|Python|Computer Vision,MongoDB|C++|SQL,False,0.0,0.4
323,resume_000323,job_0324,High School,Data Science,University of Maryland,2006,Bachelors in any field,Testing|Agile|CI/CD,Debugging|Testing|Agile|Git|Scrum,False,0.0,0.4
324,resume_000324,job_0325,Masters,Physics,Local Institute,2024,Bachelors in Information Technology,JavaScript|C#|Django|Python,Django|Ruby|Python|C#,False,0.0,0.4
325,resume_000325,job_0326,Masters,Business Administration,City College,2019,Bachelors in Computer Science,Flask|C++|Angular|Vue.js|Java|Rust|C#,Java|CSS|HTML,False,0.0,0.4
326,resume_000326,job_0327,Associate,Information Technology,Local Institute,2010,Bachelors in Computer Science|5+ years experience,NLP|TensorFlow|C#,Scikit-learn|NLP|Data Analysis|Python|MongoDB,False,0.0,0.4
327,resume_000327,job_0328,Diploma,Business Administration,Online University,2016,Masters in Artificial Intelligence|Research experience required|Publications preferred,NLP|NoSQL|C++,PostgreSQL|Keras|Scikit-learn|PyTorch|NLP,False,0.0,0.4
328,resume_000328,job_0329,PhD,Electrical Engineering,Yale University,2023,Doctorate in Data Science|Research experience required|Publications preferred,Ruby|PostgreSQL|Java|NLP,Go|PyTorch|NLP|C++|Keras,False,0.0,0.4
329,resume_000329,job_0330,High School,Computer Science,Penn State,2008,Masters in Data Science|Research experience required|Publications preferred,PostgreSQL|SQL|Python|Java|Scikit-learn|PowerBI,Java|NLP|C++|Go,False,0.0,0.4
330,resume_000330,job_0331,Associate,Finance,Local Institute,2020,Bachelors in any field,Git|Agile|CI/CD,Git|CI/CD|Debugging|Testing|Scrum,False,0.0,0.4
331,resume_000331,job_0332,PhD,English Literature,Cornell University,2023,Bachelors in any Engineering,C++|Java|Rust,Rust|Java|Django|C++|Go,False,0.0,0.4
332,resume_000332,job_0333,BTech,Electrical Engineering,UCLA,2020,MBA in Software Engineering|5+ years experience,Data Analysis|Ruby|Scikit-learn,C++|TensorFlow|C#,False,0.0,0.4
333,resume_000333,job_0334,High School,Mathematics,University of Texas,2006,Diploma in any field,CI/CD|Git|Testing,Agile|Git|Scrum,False,0.0,0.4
334,resume_000334,job_0335,High School,Information Technology,Online University,2006,Bachelors in Computer Science|5+ years experience,Ruby|NoSQL|JavaScript|PyTorch|Keras|Computer Vision|Python,Rust|Go|C++|MongoDB|Data Analysis,False,0.0,0.4
335,resume_000335,job_0336,High School,Chemistry,Cornell University,2005,Masters in Software Engineering|5+ years experience,NoSQL|Ruby|Tableau|Java|PostgreSQL|Keras,Go|Computer Vision|TensorFlow|Scikit-learn,False,0.0,0.4
336,resume_000336,job_0337,High School,Finance,University of Texas,2017,Doctorate in Physics|Research experience required|Publications preferred,JavaScript|Rust|SQL,Data Analysis|Scikit-learn|Computer Vision|Go|Tableau,False,0.0,0.4
337,resume_000337,job_0338,Masters,Software Engineering,Stanford University,2013,MBA in Software Engineering|5+ years experience,NoSQL|Data Analysis|PowerBI,Computer Vision|C#|Go,True,0.8,1.0
338,resume_000338,job_0339,High School,Biology,Boston University,2010,Bachelors in Information Technology,Java|Node.js|Angular|Python,C#|Java|Flask|Rust,False,0.0,0.4
339,resume_000339,job_0340,High School,Chemistry,University of Maryland,2013,Masters in Data Science|5+ years experience,NoSQL|Go|Data Analysis|PowerBI|SQL|TensorFlow|Python,Computer Vision|Rust|Tableau|Scikit-learn|PowerBI,False,0.0,0.4
340,resume_000340,job_0341,Bachelors,English Literature,Engineering College,2024,Doctorate in Computer Science|Research experience required|Publications preferred,NoSQL|MongoDB|Java,MongoDB|NLP|NoSQL|C++,False,0.0,0.4
341,resume_000341,job_0342,Masters,Finance,State University,2021,Masters in Business Administration|5+ years experience,Rust|JavaScript|Python|NoSQL|PyTorch,SQL|Data Analysis|Tableau,False,0.0,0.4
342,resume_000342,job_0343,MBA,Chemistry,Harvard University,2023,MBA in Data Science|5+ years experience,PowerBI|JavaScript|NLP,Scikit-learn|MongoDB|Java|PyTorch|Computer Vision,False,0.0,0.4
343,resume_000343,job_0344,Bachelors,Chemistry,Boston University,2011,Bachelors in Software Engineering,Java|CSS|Go|Ruby|Rust,Java|Ruby|HTML|JavaScript|Vue.js,False,0.0,0.4
344,resume_000344,job_0345,Associate,Data Science,Technical Institute,2021,MBA in Software Engineering|5+ years experience,C++|NoSQL|Data Analysis|Go|Rust|Scikit-learn|Ruby,MongoDB|Computer Vision|TensorFlow|Java,False,0.0,0.4
345,resume_000345,job_0346,MBA,Business Administration,Purdue University,2018,Bachelors in Information Technology,Node.js|Django|Vue.js|CSS|Java|C++|Rust,JavaScript|Go|CSS,False,0.0,0.4
346,resume_000346,job_0347,Bachelors,Artificial Intelligence,Engineering College,2008,Bachelors in any field,Debugging|Testing|Agile|CI/CD|Scrum|Git,Debugging|Git|Scrum|Testing,False,0.0,0.4
347,resume_000347,job_0348,Doctorate,Psychology,Purdue University,2020,Diploma in any field,Testing|Debugging|CI/CD|Agile|Scrum|Git,Agile|Scrum|Debugging|CI/CD,False,0.0,0.4
348,resume_000348,job_0349,Masters,Artificial Intelligence,NYU,2014,Bachelors in Software Engineering|5+ years experience,PyTorch|Ruby|Tableau|C#|Data Analysis|Rust|Java,Scikit-learn|Data Analysis|C#,False,0.0,0.4
349,resume_000349,job_0350,High School,Electrical Engineering,Engineering College,2010,Bachelors in any Engineering,C++|HTML|Python|Go|Rust,HTML|CSS|Ruby,False,0.0,0.4
350,resume_000350,job_0351,Masters,Physics,NUS Singapore,2014,Bachelors in Software Engineering,Vue.js|Node.js|Java|HTML|Rust|Python,C++|C#|Python,False,0.0,0.4
351,resume_000351,job_0352,Bachelors,Business Administration,NYU,2011,Bachelors in any field,Agile|Git|Testing|Scrum|Debugging,Debugging|Git|CI/CD|Testing|Agile,False,0.0,0.4
352,resume_000352,job_0353,Masters,English Literature,Boston University,2015,Bachelors in Information Technology,Python|C#|Ruby|Flask|HTML,JavaScript|C++|Node.js|Rust,False,0.0,0.4
353,resume_000353,job_0354,High School,Biology,Online University,2007,Bachelors in any field,Scrum|CI/CD|Debugging|Git,CI/CD|Git|Testing|Agile|Scrum,False,0.0,0.4
354,resume_000354,job_0355,High School,Mechanical Engineering,Technical Institute,2008,Doctorate in Physics|Research experience required|Publications preferred,NoSQL|PostgreSQL|SQL|Rust|Python,C#|TensorFlow|PyTorch,False,0.0,0.4
355,resume_000355,job_0356,Associate,Business Administration,Tech University,2020,Masters in Computer Science,Rust|Python|Java|Django|C#|CSS,Node.js|Angular|Rust,False,0.0,0.4
356,resume_000356,job_0357,Diploma,Psychology,Regional University,2020,Doctorate in Physics|Research experience required|Publications preferred,Python|TensorFlow|Ruby|Java|C#|Scikit-learn|Rust,C#|Keras|Ruby|Java|TensorFlow,False,0.0,0.4
357,resume_000357,job_0358,BSc,Computer Science,Regional University,2014,Masters in Artificial Intelligence|Research experience required|Publications preferred,C++|Tableau|Ruby|PostgreSQL,Scikit-learn|PyTorch|TensorFlow|Keras,False,0.0,0.4
358,resume_000358,job_0359,Bachelors,Information Technology,Local Institute,2008,Bachelors in Computer Science,C#|React|C++|Flask,C++|Go|Rust|Java|Django,False,0.0,0.4
359,resume_000359,job_0360,MBA,Electrical Engineering,Cambridge University,2021,Bachelors in Computer Science,Python|Node.js|Flask|Java|C++,C#|Node.js|C++,False,0.0,0.4
360,resume_000360,job_0361,Bachelors,Data Science,Online University,2021,PhD in Computer Science|Research experience required|Publications preferred,Computer Vision|Java|Go|C++|Tableau|MongoDB,C++|TensorFlow|Java|JavaScript,False,0.0,0.4
361,resume_000361,job_0362,Masters,Chemistry,UCLA,2024,Bachelors in any field,Git|Debugging|Agile|Scrum|CI/CD,Scrum|Debugging|Agile|Testing|Git,False,0.0,0.4
362,resume_000362,job_0363,Associate,Data Science,Tech University,2023,Masters in Artificial Intelligence|Research experience required|Publications preferred,PyTorch|Ruby|PostgreSQL|Python,C++|Go|MongoDB|NoSQL|Keras,False,0.0,0.4
363,resume_000363,job_0364,Associate,Artificial Intelligence,Local Institute,2020,MBA in Data Science|5+ years experience,Go|MongoDB|Rust|Computer Vision|C++|Scikit-learn,SQL|C++|MongoDB,False,0.0,0.4
364,resume_000364,job_0365,Masters,Biology,Cornell University,2018,Doctorate in Mathematics|Research experience required|Publications preferred,NLP|PyTorch|SQL,PyTorch|SQL|Rust|PostgreSQL|Computer Vision,False,0.0,0.4
365,resume_000365,job_0366,BTech,Software Engineering,UCLA,2024,Bachelors in Computer Science,CSS|Vue.js|Java,HTML|React|Vue.js|Flask,False,0.0,0.4
366,resume_000366,job_0367,MBA,Mechanical Engineering,NUS Singapore,2019,Masters in Business Administration|5+ years experience,Scikit-learn|Go|NLP|C++,Computer Vision|NoSQL|TensorFlow,False,0.0,0.4
367,resume_000367,job_0368,Associate,Mathematics,Regional University,2022,Bachelors in Information Technology,Django|Rust|React|C#|JavaScript|HTML|Java,React|Rust|HTML,False,0.0,0.4
368,resume_000368,job_0369,Bachelors,Data Science,State University,2007,Bachelors in Computer Science,C++|Django|Java|Vue.js|React,HTML|C++|C#|Vue.js,True,0.8,1.0
369,resume_000369,job_0370,BSc,Finance,Community College,2022,Bachelors in any field,Git|CI/CD|Testing|Agile|Scrum|Debugging,Git|Debugging|Agile|Scrum,False,0.0,0.4
370,resume_000370,job_0371,Diploma,English Literature,Engineering College,2017,Masters in Information Technology,CSS|Vue.js|React,CSS|Rust|React|JavaScript|Flask,False,0.0,0.4
371,resume_000371,job_0372,MBA,Mathematics,University of Illinois,2019,Masters in Computer Science,Java|JavaScript|Flask,Node.js|Django|CSS|Angular,False,0.0,0.4
372,resume_000372,job_0373,Masters,Mechanical Engineering,Stanford University,2016,Masters in Information Technology,Rust|C++|HTML,Angular|CSS|Java|Node.js|Flask,False,0.0,0.4
373,resume_000373,job_0374,High School,Physics,Technical Institute,2011,Bachelors in Software Engineering,Python|Ruby|Go|Angular|Flask|HTML,C++|Django|Rust|Java|Node.js,False,0.0,0.4
374,resume_000374,job_0375,Bachelors,Electrical Engineering,Local Institute,2018,Bachelors in Software Engineering,Node.js|Go|C++|Rust|Vue.js,Go|C#|HTML,False,0.0,0.4
375,resume_000375,job_0376,MBA,Chemistry,University of Washington,2019,Masters in Physics|Research experience required|Publications preferred,Data Analysis|Scikit-learn|TensorFlow,Data Analysis|MongoDB|NoSQL,False,0.0,0.4
376,resume_000376,job_0377,Masters,Physics,Regional University,2018,Bachelors in Computer Science,Django|C#|Angular|React|Rust|Vue.js,Ruby|HTML|Python|Vue.js|Node.js,False,0.0,0.4
377,resume_000377,job_0378,Bachelors,Mathematics,Local Institute,2013,Bachelors in any Engineering,Flask|HTML|Angular|Node.js|Vue.js|Python|React,Node.js|Rust|JavaScript,False,0.0,0.4
378,resume_000378,job_0379,Masters,Psychology,University of Illinois,2016,Masters in Artificial Intelligence|Research experience required|Publications preferred,TensorFlow|PyTorch|Ruby|PowerBI|Rust|NLP,C++|C#|Go,False,0.0,0.4
379,resume_000379,job_0380,Masters,Business Administration,Penn State,2018,Bachelors in Computer Science,React|JavaScript|Python|C#,Ruby|Vue.js|Flask|Python,False,0.0,0.4
380,resume_000380,job_0381,Diploma,Chemistry,State University,2010,Doctorate in Physics|Research experience required|Publications preferred,JavaScript|Computer Vision|Keras|PowerBI|NLP,C#|Rust|C++|MongoDB|Data Analysis,False,0.0,0.4
381,resume_000381,job_0382,Associate,Psychology,Technical Institute,2014,PhD in Physics|Research experience required|Publications preferred,Scikit-learn|PowerBI|Data Analysis,NLP|Rust|Computer Vision|Go|C#,False,0.0,0.4
382,resume_000382,job_0383,Masters,Business Administration,University of Illinois,2014,Doctorate in Physics|Research experience required|Publications preferred,C++|Scikit-learn|PostgreSQL|Computer Vision|NoSQL,Rust|TensorFlow|C#|Keras|NoSQL,False,0.0,0.4
383,resume_000383,job_0384,Diploma,Psychology,Regional University,2010,Bachelors in any field,Scrum|Testing|CI/CD|Agile,Debugging|Scrum|Git|Testing|CI/CD,False,0.0,0.4
384,resume_000384,job_0385,High School,Psychology,Cornell University,2008,MBA in Business Administration|5+ years experience,Java|TensorFlow|JavaScript|NoSQL|PostgreSQL|Computer Vision,Computer Vision|C++|Ruby|TensorFlow,False,0.0,0.4
385,resume_000385,job_0386,Bachelors,Electrical Engineering,Online University,2019,Diploma in any field,Git|Agile|CI/CD,Agile|Git|CI/CD|Testing|Debugging,False,0.0,0.4
386,resume_000386,job_0387,Masters,Artificial Intelligence,University of Washington,2018,Bachelors in Data Science|5+ years experience,SQL|NoSQL|C#|TensorFlow|Ruby,Data Analysis|Scikit-learn|PyTorch|Go|JavaScript,False,0.0,0.4
387,resume_000387,job_0388,BTech,English Literature,Online University,2023,Masters in Computer Science|5+ years experience,PowerBI|Tableau|Rust|JavaScript|SQL|Go|C#,Ruby|Java|NLP|Computer Vision|TensorFlow,False,0.0,0.4
388,resume_000388,job_0389,Bachelors,Finance,Local Institute,2008,PhD in Artificial Intelligence|Research experience required|Publications preferred,TensorFlow|PyTorch|NoSQL|NLP,Computer Vision|Go|Tableau,True,0.75,1.0
389,resume_000389,job_0390,Bachelors,Mechanical Engineering,University of Texas,2016,Doctorate in Data Science|Research experience required|Publications preferred,Tableau|SQL|Rust|Keras,PowerBI|SQL|JavaScript|Python|NoSQL,False,0.0,0.4
390,resume_000390,job_0391,MBA,Physics,Oxford University,2021,Bachelors in Computer Science,Java|Python|Ruby,CSS|HTML|Ruby,False,0.0,0.4
391,resume_000391,job_0392,High School,Mathematics,Regional University,2008,Bachelors in Software Engineering,Ruby|C#|JavaScript,CSS|HTML|Ruby|Rust|JavaScript,False,0.0,0.4
392,resume_000392,job_0393,MBA,Artificial Intelligence,Cornell University,2011,MBA in Business Administration|5+ years experience,Computer Vision|PyTorch|TensorFlow|Data Analysis|MongoDB,Computer Vision|Ruby|Scikit-learn|NoSQL,False,0.0,0.4
393,resume_000393,job_0394,Bachelors,Artificial Intelligence,Penn State,2007,Bachelors in Data Science|5+ years experience,C++|NoSQL|Java|SQL|Keras|Tableau,NoSQL|C++|C#|Tableau,False,0.0,0.4
394,resume_000394,job_0395,BSc,Artificial Intelligence,Engineering College,2021,Bachelors in Software Engineering,Ruby|Go|Java,CSS|Vue.js|Java,False,0.0,0.4
395,resume_000395,job_0396,Masters,Mechanical Engineering,Community College,2019,Doctorate in Artificial Intelligence|Research experience required|Publications preferred,JavaScript|SQL|NoSQL,PowerBI|TensorFlow|Python|Scikit-learn,False,0.0,0.4
396,resume_000396,job_0397,MBA,Electrical Engineering,Georgia Tech,2021,Bachelors in any field,Debugging|Scrum|Testing,Debugging|Git|CI/CD,False,0.0,0.4
397,resume_000397,job_0398,Bachelors,Software Engineering,University of Illinois,2008,Bachelors in Computer Science,CSS|Django|Go|Node.js|C#,C#|Ruby|Vue.js|Java|HTML,False,0.0,0.4
398,resume_000398,job_0399,Bachelors,Business Administration,Local Institute,2024,Masters in Computer Science,Node.js|Angular|JavaScript|Go|Vue.js|Django,Java|React|Ruby,False,0.0,0.4
399,resume_000399,job_0400,Bachelors,English Literature,Penn State,2018,Bachelors in any field,CI/CD|Git|Debugging|Agile|Testing|Scrum,Scrum|Agile|CI/CD|Testing|Git,False,0.0,0.4
400,resume_000400,job_0401,High School,Mechanical Engineering,Tech University,2012,Diploma in any field,Testing|Git|Debugging|CI/CD|Agile,Agile|CI/CD|Git,False,0.0,0.4
401,resume_000401,job_0402,Masters,Electrical Engineering,University of Maryland,2021,Bachelors in Information Technology,Go|JavaScript|Java|Node.js,React|Flask|Vue.js|Java|Go,False,0.0,0.4
402,resume_000402,job_0403,High School,Physics,Local Institute,2008,Diploma in any field,Testing|Scrum|CI/CD|Agile|Git|Debugging,Git|Agile|Debugging,False,0.0,0.4
403,resume_000403,job_0404,Doctorate,Psychology,MIT,2013,Bachelors in Software Engineering|5+ years experience,PowerBI|PostgreSQL|Go|JavaScript|PyTorch|SQL,NoSQL|Computer Vision|Python,False,0.0,0.4
404,resume_000404,job_0405,Doctorate,Biology,NUS Singapore,2017,Bachelors in Information Technology,Rust|C++|C#|Angular|Go|Python|Ruby,C++|Vue.js|Flask,False,0.0,0.4
405,resume_000405,job_0406,Diploma,Mechanical Engineering,Local Institute,2021,Diploma in any field,CI/CD|Debugging|Testing|Git|Scrum|Agile,Testing|Scrum|Git|Agile,False,0.0,0.4
406,resume_000406,job_0407,Diploma,English Literature,Local Institute,2011,Masters in Software Engineering,Python|JavaScript|C#|Node.js|C++|Rust,HTML|C++|React|CSS,False,0.0,0.4
407,resume_000407,job_0408,Associate,Electrical Engineering,Local Institute,2012,Bachelors in any Engineering,CSS|Django|Flask|JavaScript|Angular,Angular|Node.js|HTML,False,0.0,0.4
408,resume_000408,job_0409,Doctorate,Artificial Intelligence,Oxford University,2012,Doctorate in Mathematics|Research experience required|Publications preferred,Rust|Go|PostgreSQL|Java|Python,TensorFlow|Keras|Ruby|Data Analysis,False,0.0,0.4
409,resume_000409,job_0410,Bachelors,Chemistry,Tech University,2015,Bachelors in any field,Agile|CI/CD|Scrum|Debugging|Testing|Git,Scrum|Agile|Git|Debugging|CI/CD,False,0.0,0.4
410,resume_000410,job_0411,Masters,Data Science,University of Maryland,2019,Masters in Computer Science|Research experience required|Publications preferred,C++|Ruby|PowerBI|Go|Keras|Tableau|MongoDB,SQL|MongoDB|NoSQL|C++,False,0.0,0.4
411,resume_000411,job_0412,Masters,Psychology,Harvard University,2011,Bachelors in Computer Science,CSS|Ruby|C#|React,JavaScript|C#|Ruby,False,0.0,0.4
412,resume_000412,job_0413,Diploma,Electrical Engineering,City College,2012,Diploma in any field,CI/CD|Debugging|Testing|Agile,Debugging|Scrum|Git|Agile|CI/CD,False,0.0,0.4
413,resume_000413,job_0414,PhD,Data Science,Caltech,2015,MBA in Computer Science|5+ years experience,Java|C#|Data Analysis|PowerBI|MongoDB|PyTorch,NLP|PostgreSQL|PyTorch|Scikit-learn,False,0.0,0.4
414,resume_000414,job_0415,BSc,English Literature,Technical Institute,2019,Bachelors in any Engineering,HTML|Node.js|Ruby|Django,Django|CSS|C++|C#|Java,False,0.0,0.4
415,resume_000415,job_0416,MBA,Biology,Georgia Tech,2021,Diploma in any field,Testing|Debugging|Scrum,Scrum|Agile|Git|CI/CD|Testing,False,0.0,0.4
416,resume_000416,job_0417,Bachelors,Computer Science,Regional University,2015,Diploma in any field,Debugging|Git|CI/CD,Testing|Git|CI/CD|Agile,False,0.0,0.4
417,resume_000417,job_0418,Doctorate,Electrical Engineering,Cambridge University,2014,Bachelors in any field,Debugging|Agile|Git|Testing|CI/CD|Scrum,Git|Agile|CI/CD|Testing,False,0.0,0.4
418,resume_000418,job_0419,Bachelors,Data Science,Technical Institute,2011,Diploma in any field,CI/CD|Debugging|Testing|Scrum|Agile|Git,Agile|Testing|Debugging,False,0.0,0.4
419,resume_000419,job_0420,Bachelors,Biology,Purdue University,2023,MBA in Data Science|5+ years experience,Ruby|PostgreSQL|Keras,Tableau|Computer Vision|C++,False,0.0,0.4
420,resume_000420,job_0421,Bachelors,Information Technology,Regional University,2007,Bachelors in Computer Science,Flask|Python|C#|CSS,Ruby|Flask|Node.js,True,0.8,1.0
421,resume_000421,job_0422,BSc,Data Science,State University,2016,Masters in Information Technology,CSS|Flask|Node.js|Angular|JavaScript|HTML,HTML|Django|Rust|Vue.js|Flask,False,0.0,0.4
422,resume_000422,job_0423,Masters,Data Science,IIT Delhi,2019,Bachelors in Computer Science,Vue.js|React|Python|CSS|Rust|C#,JavaScript|Flask|CSS|Node.js|Python,False,0.0,0.4
423,resume_000423,job_0424,Associate,Chemistry,Regional University,2018,Bachelors in any field,Testing|Debugging|Git|Scrum|CI/CD|Agile,Git|Debugging|Agile|Testing|CI/CD,False,0.0,0.4
424,resume_000424,job_0425,MBA,Data Science,Purdue University,2019,Bachelors in any field,Scrum|CI/CD|Agile,Git|Testing|Scrum|Agile,False,0.0,0.4
425,resume_000425,job_0426,Bachelors,Information Technology,University of Texas,2009,Bachelors in Computer Science,Vue.js|JavaScript|Python|Node.js|Flask|C#|Go,Vue.js|JavaScript|Go,False,0.0,0.4
426,resume_000426,job_0427,Masters,Computer Science,City College,2013,Bachelors in any field,Testing|CI/CD|Git|Agile|Debugging|Scrum,Testing|CI/CD|Git|Agile,False,0.0,0.4
427,resume_000427,job_0428,Doctorate,English Literature,University of Michigan,2014,Bachelors in any field,Debugging|Agile|Scrum|CI/CD|Testing|Git,Debugging|Testing|Agile,False,0.0,0.4
428,resume_000428,job_0429,Doctorate,Chemistry,University of Washington,2018,Diploma in any field,CI/CD|Testing|Scrum,Agile|Git|Testing|Debugging|Scrum,False,0.0,0.4
429,resume_000429,job_0430,Diploma,Psychology,Online University,2015,Bachelors in Business Administration|5+ years experience,Ruby|PostgreSQL|Data Analysis,PyTorch|JavaScript|NLP,False,0.0,0.4
430,resume_000430,job_0431,Bachelors,Psychology,Engineering College,2021,Masters in Computer Science,Vue.js|HTML|CSS|Ruby|Flask|C#|Rust,Rust|Vue.js|Ruby|Flask,False,0.0,0.4
431,resume_000431,job_0432,Masters,Computer Science,NUS Singapore,2012,Masters in Mathematics|Research experience required|Publications preferred,Python|Ruby|Computer Vision,NoSQL|NLP|PostgreSQL|JavaScript|Data Analysis,False,0.0,0.4
